Gene	GSM410666	GSM410667	GSM410668	GSM410669	GSM410670	GSM410671	GSM410672	GSM410673	GSM410674	GSM410675	GSM410676	GSM410677
"5885"	9.48281533	9.325515943	9.339125582	9.647971495	9.474919009	9.662730383	9.094867861	9.012182543	9.182251066	9.017876121	8.95889022	8.99518861
"5925"	8.960730542	8.65777559	8.940440338	8.982335161	9.024603432	9.075402135	9.39047721	9.109366373	9.316555759	9.547433721	9.514453946	9.314643196
"5933"	4.727921956	4.535957831	4.601508475	4.759218397	4.712864463	4.591427919	4.814077412	5.199552206	5.316844439	4.767698543	4.793738378	5.131138419
"5934"	8.668284037	8.476330162	8.543615719	8.634591506	8.777024271	8.501279371	8.565518121	8.465071097	8.629977003	8.546571005	8.448959858	8.635374441
"595"	9.474996532	9.478200301	9.403359119	9.756006365	9.618979228	9.914067187	10.32703999	9.971792383	10.20210711	10.59601884	10.43236292	10.15570178
"6500"	9.605503693	9.561020027	9.537128142	9.674171562	9.659087378	9.487512457	9.622635037	9.613982395	9.60084929	9.767047904	9.802522957	9.693275515
"6502"	8.935175827	9.026905624	8.803652391	9.167067482	9.183067926	9.140306583	8.567687146	8.470896759	8.508007578	8.811636593	8.864144205	8.575620097
"699"	8.355932776	7.58521424	8.137034831	8.411289438	8.248193759	8.131867803	7.132305397	6.854571281	6.859618751	7.492600432	7.454794448	7.191562519
"701"	9.221595958	9.103126588	9.384006618	9.468207206	9.471068724	9.220789796	8.338090955	8.109450893	8.418634329	8.79096796	8.779487603	8.58714384
"7027"	8.838926006	8.954555512	8.85006801	8.851081963	8.910534848	8.93601431	8.502943223	8.51627091	8.445662085	8.406910224	8.530730221	8.533537772
"7029"	7.27036596	7.470882752	7.349497888	7.194259304	7.174798179	7.064366483	7.207065976	7.135274291	7.184969712	6.704259524	6.927489493	7.218754731
"7040"	7.437435747	7.460174035	7.520437307	7.280029025	7.285954075	7.37118379	7.084042921	7.014098174	6.912443522	6.922664545	7.057492212	6.738558123
"7042"	4.643980164	4.765735708	4.687872393	4.254545958	4.392176361	4.611204132	4.098829972	4.368704145	4.108793073	3.884907564	3.739999224	3.906750017
"7043"	4.799682488	5.365766051	4.887371737	4.796760653	5.072864959	5.044876884	5.133169691	5.178928393	4.786548131	4.9857051	5.106001163	5.159723142
"7157"	9.639105844	9.639272042	9.708371752	9.757158255	9.608759643	9.296308409	9.364191609	9.523929943	9.508642095	9.240812708	9.142585737	9.392970675
"7272"	8.06369966	7.497171785	7.699291633	8.044379376	8.108540048	8.363640367	7.38804878	6.714303416	7.188326772	7.470615623	7.661786536	7.591854509
"7465"	8.366076847	8.648981879	8.552633266	8.723389011	8.654603252	8.383813255	8.350273896	8.037795792	8.218940385	8.410443262	8.423299608	8.398046713
"7529"	10.68673946	10.49531072	10.60959611	10.70934481	10.62899315	10.78995037	10.5573096	10.59090548	10.80173327	10.76514048	10.76016771	10.55090672
"7531"	9.35162408	9.603800621	9.809419465	10.01334234	9.943562642	9.348035879	10.04039138	9.935347868	9.380380049	9.650368443	9.942658533	9.750616964
"7532"	12.00376806	11.96404945	12.00174076	12.11035761	12.09236148	12.11134394	12.1889839	12.15550688	12.20909855	12.21418336	12.31476949	12.25152508
"7533"	10.35654574	10.12461185	10.27183188	10.51800227	10.40866345	10.4542077	11.24215005	11.1721422	11.19908115	11.16479923	11.15792282	11.24133754
"7534"	12.1484332	12.09632396	12.1539445	12.25556707	12.15422028	12.30313418	12.13931641	12.02758006	12.20619377	12.06504191	12.1045252	12.15544873
"7709"	7.456384453	7.694075448	7.677336067	7.499390162	7.591604095	7.767968149	6.963227652	7.13482079	6.918361849	7.030707568	7.080473149	6.967776404
"8243"	5.243077004	5.28144783	5.235148597	5.218004288	5.474724966	5.086813877	5.228994902	4.743267123	4.97877805	4.958442465	5.09651835	4.796334512
"8317"	6.406767415	6.147549802	6.348397277	6.603443587	6.663255745	6.817285965	6.130966581	5.832456524	6.064405563	6.246140539	6.290835358	6.293097484
"8318"	7.554211154	7.278833882	7.602553758	7.565923263	7.749335302	7.59310715	7.248846844	7.320081376	7.584988172	7.617800401	7.64706856	7.800553266
"8379"	7.528629363	7.279798199	7.4576732	7.529271016	7.4518364	7.444999877	7.46251448	7.445581519	7.525699731	7.456376151	7.509672297	7.594547744
"8454"	9.01247748	8.899230101	8.85236752	8.851931603	8.783239183	8.668171694	8.684177004	8.674573016	8.722561956	8.733733913	8.700092707	8.703350503
"85417"	6.072520379	5.922620953	6.135410584	6.149634653	6.114578644	6.083159088	6.140161952	6.373884805	6.216113425	6.424210726	6.248345438	6.488009408
"8555"	6.269635175	6.390517116	6.604229609	6.239340544	6.259717878	6.400272758	6.10878771	6.151065131	6.181212695	5.882046415	6.029686142	6.203571822
"8556"	4.537654329	4.304338937	4.445057005	4.617627995	4.596882636	4.537961594	5.42617083	5.202044044	5.73625306	5.617691645	5.45229448	5.541393332
"8697"	9.256014405	9.234441178	9.244762386	9.092510338	9.177423724	9.006194617	8.959175261	8.909405884	8.954339115	8.852532189	8.825953563	8.897819627
"8881"	9.049392074	8.754124239	9.084820352	8.999367581	9.056023955	8.955708732	8.91465945	8.963894771	9.023560285	8.859343215	8.839084052	8.961970163
"890"	9.557698249	9.410199149	9.584397479	9.666307027	9.647798899	9.555723665	8.551396046	8.22775375	8.293812442	8.680919252	8.789570551	8.653004289
"8900"	9.513210042	9.538761867	9.501005578	9.762249679	9.653722129	9.383579576	8.582814376	8.138290524	8.198983997	8.640983883	8.50625592	8.339460755
"891"	9.844686196	9.872876078	9.854655426	10.0356892	10.11503329	10.28857553	9.024359216	8.536631089	8.606783547	8.984903167	8.991589858	8.835548242
"894"	8.817726417	8.778806996	8.792551484	8.93031024	8.849807456	9.373829616	8.117307565	8.241772919	8.363409671	8.260882114	8.277433376	8.313244412
"896"	6.721936003	7.012903589	6.554871585	6.476498889	6.666822769	6.56828498	6.598077691	6.443779399	6.420483929	6.589216748	6.653509606	6.54854526
"898"	7.592206818	7.518033241	7.615954628	7.508735792	7.363097999	7.268187122	7.608351727	7.763579695	7.625474595	7.510198205	7.659487697	7.954508498
"902"	9.594384998	9.558942499	9.499557272	9.752559321	9.729084012	9.488771756	9.645011982	9.4932275	9.455820128	9.690003795	9.757277465	9.728204122
"9088"	7.891918158	7.889435097	7.850591629	7.975567895	7.765639157	7.814763095	7.88315884	7.727579935	7.893114387	7.873769795	7.851471964	7.985596202
"9126"	3.561009786	3.749141889	3.702512059	3.532737914	3.700912982	3.483687729	3.522571054	3.36010057	3.433953478	3.38142674	3.452040288	3.209669409
"9133"	9.80854894	9.685183553	9.833609918	9.986918402	9.93267871	9.921582358	8.957490366	8.644448254	8.815964827	8.957120731	8.935437499	8.846212266
"9134"	7.190911484	6.921940177	7.355747779	7.560136006	7.273569562	7.447892151	8.149794283	7.930809151	8.242794564	8.526478081	8.629374074	8.375837062
"9184"	9.419528159	9.325139338	9.398732357	9.41082081	9.393514695	9.541606706	9.332635294	9.218126471	9.421055223	9.274588551	9.249081992	9.390310886
"9232"	11.5299515	11.49499214	11.56907222	11.51640554	11.53420506	11.58287854	10.62289532	10.35942301	10.34250868	10.43909502	10.55795529	10.46768078
"9700"	8.047406196	7.925944348	8.005688803	8.09310491	8.096736566	7.981147585	7.90494638	7.738929285	7.777007536	8.214414043	8.121584852	7.990511371
"983"	10.3165803	10.03449856	10.29672925	10.57853339	10.56269915	10.25954029	9.554737956	9.417062796	9.515596507	10.07439347	10.33467708	9.782057832
"990"	6.597388737	6.570628107	6.463150583	7.11911375	7.192499836	6.630642093	6.414663504	5.920471391	6.367283777	6.761474647	6.888910585	6.775571845
"991"	10.0117654	9.961661812	9.949602874	10.22363238	10.24709311	10.28866875	8.800146842	8.372667227	8.409661944	8.864194903	8.957126249	8.765612879
"993"	4.840909048	4.62127896	4.452615708	5.70004031	5.313038421	5.722928296	4.964386853	4.761765916	4.898451289	5.560205752	6.068557766	5.816430027
"994"	10.15287212	10.2774549	10.23882897	10.36448343	10.10426073	10.28547591	9.71275686	9.627798561	9.763356779	9.647068916	9.664326529	9.735703231
"995"	6.416186391	6.370034085	6.587178866	6.795503852	6.576308286	6.474026356	6.13404007	5.920096322	5.770273525	6.068393604	6.195803026	6.281536445
"996"	8.628410033	8.685790347	8.642219681	8.659820098	8.585102796	9.16410982	8.705542569	8.671388588	8.714256805	8.55519747	8.478980756	8.645378799
"9978"	11.2937986	11.33808815	11.2726178	11.40899135	11.25548931	11.19231817	11.12047932	11.1340942	11.02226285	11.10161372	11.19422629	11.05678129
